cLambda FITC,CD117 PE,CD20 PE-CF594,CD138 PC5.5,CD27 PC7,cKappa APC,CD45 A700,CD38 A750,CD56 BV421,CD19 BV510
7431.79541,13.455698,474.003113,1654.81763,1.0,125.214951,52.3299141,7704.04688,1.0,22.8757324
9821.71777,2371.37427,1.0,3133.96289,1.0,107.460777,1.0,5048.06396,1.0,237.137436
9821.71777,1794.3468,1.0,2665.51636,1.0,26.8959885,1.0,3995.41968,1.0,187.6884
2287.57397,1.0,18.4342327,1684.85498,1.0,44.91008,1.0,1669.76831,1.0,13.6999416
9821.71777,1843.42334,156.787903,5048.06396,1.0,32.7812119,1.0,5139.69629,1.0,181.055817
1074.60779,17.1543789,355.452332,858.21051,1.0,4.78285837,1.0,3307.73877,1.0,10.9411392
1286.39722,1.0,299.614319,4531.58496,1.0,1.0,1.0,2738.41992,1.0,7.63506031
6915.82129,1.0,10.4599905,1298.02002,1.0,1.0,1.0,2186.97534,1.0,5.4246912
7498.94629,1.0,216.739243,2035.13733,1.0,35.5452232,88.1683044,2788.12744,1.99885488,19.1095314
8582.10156,1.0,78.438858,2502.86548,1.0,1.0,19.8095684,1640.0,1.0,27.138998
620.824463,14.5902414,21.4798508,2072.07886,1.0,51.861351,1.0,3219.67871,1.51247251,18.7688446
9821.71777,2035.13733,1.0,2053.52515,1.0,57.7721939,1.0,2090.80054,1.0,182.691681
2571.32153,1.0,48.6967583,1321.58093,1.0,1.0,1.0,2287.57397,1.0,4.69758892
9821.71777,1382.37231,1.0,2480.45532,1.0,1.0,1.0,4179.20508,1.0,138.237228
4031.52075,1.0,210.969116,973.377625,1.0,111.397377,1.0,2617.99463,1.0,17.0007782
168.485489,31.9084949,49.1367302,2942.72705,1.0,1.0,1.0,2969.31519,8.65964317,69.7830658
9821.71777,873.788269,100.000008,1526.13831,1.48550797,22.6708984,1.0,4141.78516,1.0,63.7804375
2371.37427,45.7252731,132.158096,1715.43835,1.0,8.50525856,1.0,1036.63293,1.0,6.43567038
4740.03369,1.0,361.904297,2548.29712,1.0,1.0,1.0,2996.14331,1.0,12.6346283
264.164856,21.8697453,39.5964546,461.383972,7.56669569,1.0,763.506287,542.469116,20.720789,7.4989419
9821.71777,930.572205,1.0,2053.52515,1.0,128.639725,1.0,3889.05176,1.0,124.093803
9821.71777,2016.91516,1.0,1357.72705,1.0,24.1441822,28.3873596,4491.00586,1.0,216.739243
296.931488,1.0,691.582153,643.567078,53.279789,29.6931496,1.0,1928.21899,1.15478194,1.0
1826.91687,22.4679031,273.84198,1980.95691,1.0,8.81683064,1.0,4655.52686,1.0,8.58210468
9821.71777,449.1008,168.485489,5882.08447,1.0,1.0,1.0,3459.8916,1.0,49.1367302
5573.0625,96.4661713,333.762482,1433.0127,15.820447,6.32093382,1.0,1715.43835,21.8697453,5.00286484
2942.72705,1.0,114.444214,4826.07422,1.0,18.7688446,1.0,3491.15381,1.0,28.6438427
9821.71777,69.1582108,3050.52905,1596.33838,1.15478194,26.8959885,1.0,4782.85791,1.0,1.0
1165.21545,15.820447,57.7721939,3491.15381,1.0,21.0969048,1.0,3248.76733,1.0,7.36525011
9821.71777,4067.94434,220.673386,2763.16187,1.0,92.2239609,1.0,4371.44434,1.0,395.964539
2287.57397,1.0,15.1247272,2996.14331,1.0,25.4829712,1.0,4491.00586,1.0,16.8485489
9821.71777,723.394226,1.0,1207.90063,1.0,58.8208427,1.0,1539.92651,1.0,65.5248718
9821.71777,1610.7616,457.252625,4782.85791,1.0,11.0399923,1.0,5376.11719,1.0,147.220642
7041.35693,1.0,90.5797653,1762.35669,1.0,1.0,1.0,4697.58789,1.0,1.21881413
9821.71777,3278.12207,1.0,637.804382,1.0,38.5422897,129.802002,3190.85034,1.0,336.778076
9821.71777,749.894226,283.873596,3718.02637,1.0,134.557022,1.0,3554.52173,1.0,112.40387
8278.82813,1.0,87.3788223,1345.57019,1.0,52.8027229,1.0,2502.86548,1.0,15.1247272
8353.625,1.0,92.2239609,3554.52173,1.0,1.30974722,1.0,1746.57605,1.0,7.169168
6493.81494,1.0,3133.96289,609.756226,7.04135561,86.5964584,368.473572,2128.75171,1.0,11.0399923
9821.71777,457.252625,20.5352497,2738.41992,1.0,34.5989227,486.967621,1826.91687,1.0,56.7422142
1963.21887,74.3179474,66.1168976,2436.23291,29.6931496,1.0,1.0,4613.84229,1.0,11.240386
8505.25879,1.0,22.6708984,588.208435,1.0,27.6316166,1.0,1207.90063,1.0,1.0
6552.49072,1.0,1654.81763,1700.07788,40.315197,1.0,1.0,4031.52075,1.0,5.04806614
9821.71777,1407.46509,1.0,3278.12207,1.0,65.5248718,1.0,3491.15381,1.0,168.485489
7566.69678,1.0,54.2469101,897.687378,1.0,13.9486227,1.0,1000.00012,1.0,1.0
9821.71777,2916.37866,697.830688,4655.52686,1.0,1.0,1.0,3554.52173,1.0,248.045517
53.279789,1.0,1357.72705,2016.91516,28.3873596,1.0,3718.02637,2246.79028,1.0,1.0
9821.71777,1610.7616,361.904297,2788.12744,1.0,43.7144508,66.1168976,2996.14331,1.0,144.596008
9821.71777,710.497314,3428.9126,3491.15381,1.0,1.0,1.0,3428.9126,1.0,85.8210526
1582.04517,1.0,16.6976871,1596.33838,1.0,29.6931496,1.0,2329.09668,1.0,5.72548771
1553.83997,1.0,22.8757324,4371.44434,1.0,24.3623276,1.0,4655.52686,1.0,19.4564018
6978.30371,63.7804375,310.590057,1640.0,40.315197,11.547821,1.0,3459.8916,1.0,18.6007843
3050.52905,89.7687302,29.6931496,2206.73389,1.0,6.20824385,16.253149,777.36499,1.0,17.4657593
2942.72705,1.0,35.2269516,2267.09058,1.0,35.8663788,1.0,4371.44434,1.0,19.9885502
1843.42334,1.0,53.7611809,421.696472,1.0,1.6548171,201.691498,637.804382,4.45079422,1.0
9821.71777,2329.09668,201.691498,1998.8551,1.0,82.0469742,13.2158089,3491.15381,1.0,241.441818
9821.71777,1103.99951,1.0,3248.76733,1.0,40.679451,1.0,4869.67627,1.0,118.636635
1498.92981,8.97687054,330.773865,1526.13831,1.0,7.04135561,1.0,2763.16187,1.0,8.20469666
9821.71777,385.423004,2329.09668,3819.71655,1.0,103.663292,1.0,9139.81738,1.0,57.2548866
4255.06592,6.04296398,129.802002,1998.8551,1.0,1.0,1.0,2890.26465,1.0,1.62531483
913.981689,1.0,1134.19458,1910.95313,1.0,1.0,1.0,2617.99463,1.0,4.91367292
4371.44434,1.0,207.207886,2594.55249,1.0,1.0,1.0,1345.57019,1.0,5.32797861
1810.55823,1.91095304,66.7142792,1810.55823,1.0,1.0,1.0,2287.57397,1.0,2.43623257
6042.96338,1.0,15.2613783,3248.76733,1.0,36.5174141,1.0,2864.38452,1.0,26.8959885
1124.0387,2.57132077,1433.0127,729.930176,1.0,1.0,3.81971741,2167.39258,1.0,1.0
4141.78516,140.746506,371.802612,2713.89941,44.109417,1.0,56.2341309,5674.22412,1.0,56.7422142
3889.05176,22.8757324,42.1696548,2890.26465,1.0,62.6433716,32.7812119,3718.02637,1.0,65.5248718
8131.23047,23.7137375,77.736496,704.135681,28.3873596,10.5544958,162.531494,2147.98511,1.0,36.5174141
9821.71777,842.910095,1.0,2838.73608,1.0,56.2341309,1.0,4031.52075,1.0,106.49855
433.230316,1.0,3078.0896,572.548889,5.28027153,1.0,1.0,1472.20642,1.0,1.0
4740.03369,1.0,41.0469856,2090.80054,1.0,16.3999996,1.0,2571.32153,1.0,5.88208485
9821.71777,425.506561,1.44595993,3219.67871,1.0,6.26433516,1.0,3050.52905,1.0,48.6967583
3248.76733,1.0,39.5964546,4491.00586,1.0,42.1696548,1.0,4572.52637,1.0,15.3992672
1893.84204,60.4296303,1345.57019,1263.46289,3.10590029,17.0007782,1.0,1730.93677,1.0,1.0
7773.65039,1.0,749.894226,1762.35669,1.0,102.735069,1.0,3995.41968,1.0,21.6739235
4740.03369,1.0,41.0469856,1860.07898,1.0,26.179945,1.0,2016.91516,1.0,14.9892969
8582.10156,1.0,19.4564018,5048.06396,1.0,1.0,1.0,3854.22998,1.0,18.7688446
9821.71777,552.315979,12.8639717,2246.79028,1.0,77.736496,1.0,3248.76733,1.0,126.346291
8204.69336,28.6438427,48.6967583,3554.52173,1.0,1.0,1.0,2571.32153,1.0,26.179945
173.093674,165.481766,74.989418,1420.18115,6.97830629,1.0,1.0,2053.52515,4.74003172,14.7220669
2329.09668,19.4564018,1345.57019,1263.46289,127.487846,82.7882767,1.0,4697.58789,1.0,16.1076145
9821.71777,3459.8916,1.0,2969.31519,1.0,1.0,1.0,2525.47925,1.0,299.614319
9821.71777,572.548889,222.667206,1810.55823,1.0,66.7142792,1.0,2617.99463,1.0,72.3394165
2392.79907,1.0,425.506561,3078.0896,1.0,1.0,1.0,4531.58496,1.0,15.2613783
9821.71777,2641.64868,1.0,4067.94434,1.0,32.196785,1.0,2308.24146,1.0,245.824463
6264.3374,5.72548771,835.362427,2788.12744,1.0,31.9084949,1.0,3586.63916,1.0,4.82607174
1420.18115,33.6778069,23.290966,1240.93811,1.0,1.0,1.0,3428.9126,1.0,13.6999416
3819.71655,1.0,523.299133,4216.9668,1.0,6.04296398,1.0,2267.09058,1.0,15.820447
1382.37231,1.4330126,37.8551521,3162.27734,1.0,1.0,1.0,3854.22998,1.0,17.1543789
2226.67212,1.0,48.2607155,2665.51636,1.0,6.37804413,1.0,842.910095,1.0,14.8550797
4613.84229,1.0,26.8959885,1945.64075,1.0,143.301254,1.0,3398.20752,1.0,31.0590038
9821.71777,3162.27734,1.0,3889.05176,1.0,112.40387,1.0,5725.48926,1.0,324.876892
8659.64648,1.0,136.99942,2525.47925,1.0,20.3513756,1.0,1553.83997,1.0,3.13396215
1321.58093,92.2239609,82.0469742,2480.45532,1.0,1.0,1.0,2641.64868,1.0,81.3123016
9821.71777,813.123047,296.931488,1321.58093,1.0,65.5248718,1.0,2267.09058,1.0,112.40387
9821.71777,2109.69116,1.0,3133.96289,1.0,46.1383972,1.0,3651.73999,1.0,212.875153
9821.71777,3586.63916,1.0,2287.57397,1.0,133.352158,1.0,3278.12207,1.0,330.773865
2147.98511,4.41094112,248.045517,2016.91516,1.0,51.3969727,1.0,2571.32153,1.0,14.5902414
2226.67212,37.5161972,34.2891159,1860.07898,1.0,59.8885574,18.6007843,3105.89917,1.0,25.2547894
4572.52637,91.3981628,64.3567047,2838.73608,1.0,41.0469856,47.8285904,4655.52686,1.0,19.1095314
9821.71777,1778.27979,1.0,1893.84204,1.0,111.397377,1.0,3651.73999,1.0,181.055817
9821.71777,1539.92651,1.0,2167.39258,1.0,100.903519,1.0,2916.37866,1.0,235.014038
685.389526,59.3522987,1321.58093,441.094086,16.253149,1.0,7.29930067,1730.93677,1.0,18.1055851
7104.97363,1.0,1345.57019,3428.9126,1.0,54.2469101,1.0,3522.69531,1.0,40.679451
1298.02002,16.3999996,67.9252701,2525.47925,1.0,5.52315855,1.0,2525.47925,1.0,9.91045761
2371.37427,12.980196,358.663727,3491.15381,1.0,89.7687302,1.0,2788.12744,1.0,15.1247272
9821.71777,307.80896,210.969116,2226.67212,1.0,79.1475677,1.0,1715.43835,1.0,37.8551521
7566.69678,50.9367485,991.045837,3751.62085,1.0,1.0,1.0,5777.2168,1.0,16.253149
2969.31519,44.91008,35.5452232,1309.74719,1.0,52.3299141,1.0,3854.22998,1.0,2.91637754
1165.21545,3.4598918,716.916748,1485.50806,1.0,11.3419447,1.0,2287.57397,1.0,5.57306051
1036.63293,60.9756203,170.007782,947.46344,6.43567038,81.3123016,49.1367302,5829.41797,1.0,16.1076145
2414.41821,54.7370377,6.67142725,1945.64075,1.0,36.8473473,1.0,1263.46289,1.0,14.3301258
9821.71777,136.99942,77.0404282,3491.15381,1.0,1.0,1.0,4869.67627,1.0,22.4679031
4104.70068,19.4564018,562.341309,4826.07422,1.0,37.1802673,24.3623276,5829.41797,1.0,25.2547894
2035.13733,2.91637754,577.721985,1298.02002,7.04135561,47.400322,1.0,5882.08447,1.0,41.0469856
9821.71777,1610.7616,673.170471,1963.21887,1.0,74.989418,1.0,2738.41992,1.0,148.550797
6493.81494,1.0,743.179504,1700.07788,1.0,1.0,1.0,6208.24219,1.0,36.5174141
2109.69116,1.0,572.548889,441.094086,1.0,37.8551521,1.0,2480.45532,1.0,22.8757324
8896.49219,1.0,21.4798508,2436.23291,1.0,63.7804375,1.0,2738.41992,1.0,38.5422897
4958.07031,18.1055851,43.7144508,2016.91516,1.0,10.4599905,283.873596,2458.24463,1.0,39.9542046
9821.71777,395.964539,14.5902414,2502.86548,1.0,50.0286446,1.0,3684.73584,1.0,60.4296303
7169.17139,1.0,19.1095314,1472.20642,92.2239609,34.2891159,15.2613783,1945.64075,1.0,14.7220669
2186.97534,53.7611809,38.8905258,421.696472,1.0,68.5389557,1.0,2109.69116,1.0,46.1383972
9821.71777,1746.57605,1.0,2864.38452,1.0,66.7142792,1.0,3586.63916,1.0,239.279892
2035.13733,4.95806789,22.8757324,2308.24146,1.0,1.0,1.0,2969.31519,1.0,22.0673428
8582.10156,1.0,2942.72705,1654.81763,1.0,1.0,1.0,1843.42334,1.0,1.0
9821.71777,3459.8916,1.0,3190.85034,1.0,72.9930191,1.0,4255.06592,1.0,352.269531
2738.41992,56.7422142,44.5079422,5327.98047,1.0,1.0,1.0,6915.82129,1.0,15.9633865
127.487846,1.0,15.820447,2813.31738,1.0,8582.10156,3105.89917,3367.78076,1.0,31.6227779
964.661743,40.679451,23.5014038,1684.85498,1.0,1.0,1.0,1064.98547,1.0,15.9633865
9560.23926,1.0,139.486221,1394.8623,1.0,45.7252731,1.0,1298.02002,1.0,13.5772724
8353.625,1.0,352.269531,2287.57397,1.0,1.1240387,1.0,3133.96289,1.0,28.6438427
135.77269,12.5214977,34.2891159,3522.69531,1.0,1.0,1.0,3718.02637,1.0,15.9633865
1610.7616,23.290966,777.36499,1357.72705,1.0,25.0286579,15.3992672,1186.36646,1.0,71.6916733
1394.8623,63.7804375,22.8757324,2308.24146,1.0,3.85422873,1.0,1684.85498,1.0,28.9026375
1018.15204,1.0,991.045837,947.46344,6.55248833,41.4178505,1.0,1684.85498,1.0,21.2875195
3586.63916,3.88905239,930.572205,2186.97534,1.0,11.7574329,1.0,4179.20508,1.0,24.5824394
2813.31738,17.0007782,39.9542046,1526.13831,1.0,48.6967583,1.0,3078.0896,1.0,22.6708984
6915.82129,15.820447,37.1802673,905.797668,24.3623276,82.7882767,57.2548866,1684.85498,1.0,14.8550797
6208.24219,1.0,181.055817,1394.8623,1.0,1.0,1.0,1407.46509,1.0,1.0
9821.71777,2689.59961,71.6916733,4655.52686,1.0,1.0,1.0,3428.9126,1.0,230.824142
8737.88281,1.0,9.30572128,850.525879,33.9820824,1.0,609.756226,3959.64551,1.0,28.6438427
2480.45532,2.0720787,365.174164,3248.76733,1.0,1.0,1.0,3367.78076,1.0,16.253149
2969.31519,2.01691461,1124.0387,5988.85596,1.0,1.0,1.0,632.093323,1.0,42.1696548
9821.71777,1539.92651,1.0,2502.86548,1.0,13.9486227,7.36525011,4067.94434,1.0,196.321884
6435.6709,1.0,1175.74341,1345.57019,1.0,15.9633865,1.0,1640.0,1.0,1.0
9821.71777,5232.9917,1.0,1928.21899,1.0,114.444214,1.0,4104.70068,1.0,500.286469
9305.72266,1.0,47.400322,1197.08545,1.0,3.39820838,13.5772724,3133.96289,1.0,13.8237228
3522.69531,1.0,46.5552635,1407.46509,1.0,36.8473473,1.0,557.305969,1.0,24.5824394
1345.57019,16.548172,62.0824471,2329.09668,1.0,1.0,1.0,3162.27734,1.0,15.2613783
9821.71777,2414.41821,9.30572128,2053.52515,1.0,27.3841972,1.0,3522.69531,1.0,216.739243
4697.58789,1.0,44.91008,2186.97534,1.0,39.5964546,1.0,1893.84204,1.0,1.0
6378.04736,1.0,365.174164,1526.13831,1.0,17.3093719,1.0,1762.35669,1.0,9.05797863
5725.48926,1.0,37.8551521,3554.52173,1.0,93.8980026,1.0,3684.73584,1.0,11.547821
198.095688,27.3841972,29.9614315,2350.14063,1.0,22.2667198,4491.00586,2502.86548,4.86967516,1.0
9821.71777,1197.08545,1.0,1715.43835,1.0,61.5265427,1.0,2458.24463,1.0,100.000008
9821.71777,168.485489,1.28639698,1567.87915,1.0,16.3999996,1.0,1154.78186,1.0,35.5452232
1893.84204,52.3299141,81.3123016,1928.21899,1.0,36.1904297,1.0,3751.62085,1.0,33.0773964
9821.71777,2996.14331,1.0,1640.0,1.0,124.093803,26.6551552,1298.02002,1.0,278.812744
9821.71777,1.0,91.3981628,1654.81763,1.0,57.2548866,1.0,6671.43115,1.0,36.8473473
1730.93677,29.4272766,873.788269,2594.55249,1.0,1.0,1.0,2738.41992,1.0,6.55248833
3522.69531,12.0790091,42.9351044,1472.20642,1.0,59.8885574,1.0,2996.14331,1.0,50.9367485
9821.71777,31.0590038,18.7688446,2525.47925,1.0,1.0,1.0,2838.73608,1.0,15.5383978
9821.71777,1762.35669,6.85389566,2206.73389,1.0,96.4661713,1.0,3522.69531,1.0,203.513718
2838.73608,102.735069,81.3123016,3684.73584,1.0,20.1691456,1.0,4782.85791,1.0,21.0969048
973.377625,1.0,294.272705,1498.92981,1.0,1.0,1.0,2414.41821,1.0,4.03151941
6435.6709,145.902451,36.5174141,1567.87915,1.0,39.9542046,1.0,1893.84204,1.0,33.9820824
3133.96289,1.0,38.8905258,2267.09058,1.0,16.8485489,1.0,2186.97534,1.0,1.0
8896.49219,59.3522987,349.115204,1094.11401,1.0,6.37804413,1.0,620.824463,1.0,37.8551521
3105.89917,7.98626566,28.6438427,3428.9126,1.0,15.9633865,1.0,3586.63916,1.0,25.0286579
7365.25244,55.7305946,319.084869,3337.62646,1.0,65.5248718,1.0,3619.04321,1.0,34.2891159
1445.96008,2.59455276,21.2875195,2738.41992,1.0,1.0,1.0,2864.38452,1.0,16.3999996
1218.81421,36.5174141,33.6778069,445.079437,1.0,1.28639698,106.49855,3307.73877,1.0,3.6517415
2392.79907,1.0,26.6551552,2641.64868,1.0,30.5052814,1.0,2206.73389,1.0,13.0974741
2267.09058,1.0,29.1637764,1684.85498,1.0,5.77721786,1.0,1610.7616,1.0,8.73788452
4179.20508,1.0,582.941467,1084.31702,1.0,182.691681,1.0,4255.06592,1.0,15.1247272
8737.88281,1.0,214.798508,1045.99915,1.0,44.91008,1.0,649.381775,1.0,1.0
6552.49072,1.0,191.095322,710.497314,61.5265427,250.28653,51.861351,5376.11719,1.0,39.5964546
3307.73877,28.3873596,1420.18115,1860.07898,1.0,22.4679031,1.0,743.179504,1.0,1.0
4141.78516,23.0824184,149.892975,1485.50806,1.0,111.397377,1.0,3398.20752,1.0,9.91045761
9821.71777,842.910095,222.667206,1700.07788,1.0,22.4679031,1.0,964.661743,1.0,92.2239609
1945.64075,1.0,119.708534,1778.27979,1.0,153.992645,71.6916733,3522.69531,1.0,21.0969048
9821.71777,723.394226,299.614319,1746.57605,1.0,49.1367302,1.0,1928.21899,1.0,85.8210526
6208.24219,1.0,495.806793,598.885559,11.0399923,44.91008,1.0,1333.52161,1.0,7.8438859
7299.29883,1.0,71.6916733,1000.00012,1.0,128.639725,1.0,3785.51563,1.0,15.3992672
2525.47925,63.7804375,42.1696548,2480.45532,1.0,43.7144508,67.3170471,1778.27979,1.0,12.980196
9821.71777,743.179504,177.827972,873.788269,1.0,102.735069,1.0,2502.86548,1.0,98.2171707
9821.71777,5988.85596,1.0,2689.59961,1.0,21.4798508,1.0,6264.3374,1.0,542.469116
9821.71777,1197.08545,897.687378,1843.42334,1.0,12.5214977,1.0,2996.14331,1.0,140.746506
4613.84229,1.0,41.4178505,736.525208,1.0,122.982635,51.3969727,2016.91516,1.0,37.1802673
8816.83594,1.0,410.469849,3050.52905,1.0,201.691498,1.0,5186.13672,1.0,63.2093315
6493.81494,1.0,22.6708984,3651.73999,1.0,32.4876862,1.0,3889.05176,1.0,11.13974
4067.94434,1.0,429.351074,4179.20508,1.0,1.0,1.0,1654.81763,1.0,29.6931496
9821.71777,3554.52173,1.0,2942.72705,1.0,115.47818,1.0,2350.14063,1.0,345.989136
4255.06592,8.27882576,542.469116,399.542145,1.0,187.6884,144.596008,3190.85034,1.0,23.290966
6915.82129,1.0,139.486221,1810.55823,1.0,48.2607155,1.0,4531.58496,1.0,32.7812119
1684.85498,19.1095314,114.444214,2267.09058,1.0,41.792057,1.0,2053.52515,1.0,10.5544958
9821.71777,3785.51563,1.0,2035.13733,1.0,64.3567047,1.0,4141.78516,1.0,395.964539
4371.44434,41.792057,661.169006,1333.52161,1.0,21.4798508,1.0,4869.67627,1.0,19.4564018
6042.96338,1.0,53.7611809,1778.27979,1.0,7.9147563,1.0,2392.79907,1.0,8.05842304
4740.03369,43.3230209,118.636635,3718.02637,1.0,1.40746474,110.399948,2371.37427,1.0,31.9084949
1715.43835,10.9411392,21.0969048,478.285797,1.0,34.5989227,1.0,1175.74341,1.0,4.33230257
2109.69116,1.96321893,16.6976871,421.696472,1.0,10.7460775,395.964539,557.305969,2.26709008,19.1095314
3684.73584,128.639725,48.6967583,1553.83997,1.0,34.5989227,1.87688422,2226.67212,1.0,32.196785
7498.94629,3.49115181,43.7144508,1175.74341,24.8045444,176.235657,365.174164,1826.91687,8.73788452,42.5506554
6208.24219,1.0,39.2418976,388.905151,1.0,98.2171707,2350.14063,1018.15204,1.91095304,26.179945
9821.71777,199.885513,101.815201,3651.73999,1.0,1.0,1.0,2458.24463,1.0,21.8697453
9821.71777,2996.14331,1.0,2594.55249,1.0,53.7611809,1.0,3219.67871,1.0,273.84198
3684.73584,1.0,112.40387,827.882813,1.0,24.1441822,1.0,649.381775,1.0,6.43567038
218.697525,38.8905258,48.2607155,2480.45532,1.0,1.0,1.0,2916.37866,1.70007765,18.7688446
9821.71777,2246.79028,1.0,3854.22998,1.0,6.20824385,1.0,1715.43835,1.0,226.709045
9821.71777,2350.14063,1.0,2641.64868,1.0,26.179945,1.0,3619.04321,1.0,257.132141
3619.04321,1.0,54.2469101,2458.24463,1.0,23.9279938,1.0,3219.67871,1.0,5.88208485
9821.71777,173.093674,15.2613783,2072.07886,1.0,1.0,40.679451,3050.52905,1.0,40.679451
9821.71777,2942.72705,1.0,1778.27979,1.0,42.9351044,3.68473506,2128.75171,1.0,264.164856
9821.71777,3522.69531,1.0,482.607178,1.0,75.6669617,24.1441822,1321.58093,1.0,330.773865
3105.89917,57.2548866,28.3873596,2890.26465,1.0,7.04135561,1.0,4913.67236,1.0,29.1637764
9821.71777,791.475708,1.0,1433.0127,1.0,122.982635,95.6023941,2480.45532,1.0,171.543823
9821.71777,248.045517,209.080048,4782.85791,1.0,82.7882767,1.0,3995.41968,1.0,55.7305946
1843.42334,50.0286446,358.663727,1910.95313,1.0,1.0,1.0,1963.21887,1.0,27.138998
8659.64648,3.36778045,156.787903,1553.83997,1.0,49.5806885,1.0,3924.19189,1.0,11.547821
9821.71777,2838.73608,1.0,3398.20752,1.0,18.7688446,1.0,2287.57397,1.0,305.052765
9821.71777,92.2239609,117.574333,947.46344,1.0,24.5824394,1.0,798.62677,1.0,1.0
5093.67676,3.10590029,11.652154,982.171753,1.0,80.5842133,20.907999,1893.84204,1.0,12.980196
1445.96008,1.0,1582.04517,991.045837,1.0,82.0469742,41.792057,3651.73999,1.0,33.0773964
3307.73877,33.6778069,784.388611,2392.79907,1.0,109.4114,1.0,2665.51636,1.0,1.0
3307.73877,4.69758892,121.881424,3459.8916,1.0,1.0,1.0,3819.71655,1.0,25.2547894
2392.79907,182.691681,153.992645,1394.8623,1.0,66.1168976,1.0,2128.75171,1.0,44.5079422
1945.64075,66.7142792,36.5174141,1860.07898,1.0,24.5824394,1.0,3367.78076,1.0,25.9455299
2525.47925,35.5452232,388.905151,1074.60779,1.0,1.0,1.0,1654.81763,1.0,17.0007782
2371.37427,6.61169052,58.2941475,2147.98511,1.0,268.959961,212.875153,3554.52173,12.5214977,20.907999
1582.04517,1.0,2813.31738,2502.86548,1.0,16.548172,1.0,1175.74341,1.0,15.820447
9821.71777,2689.59961,1.0,1321.58093,19.2821846,61.5265427,1.0,2996.14331,1.0,286.438446
6671.43115,1.0,54.7370377,1625.31506,1.0,1.0,1.0,2689.59961,1.0,12.7487841
9821.71777,723.394226,1.0,2788.12744,1.0,96.4661713,3.33762479,3619.04321,1.0,102.735069
3491.15381,26.6551552,302.321381,2525.47925,1.0,34.5989227,148.550797,3554.52173,1.0,18.1055851
9389.79688,1.0,1.35772717,2167.39258,1.0,26.8959885,1.0,1715.43835,1.0,6.97830629
5573.0625,5.13969707,152.613831,1553.83997,1.0,22.2667198,1.0,2502.86548,1.0,27.138998
9821.71777,59.8885574,113.419456,1445.96008,1.0,148.550797,75.6669617,1553.83997,1.0,42.1696548
2480.45532,1.0,44.91008,2502.86548,1.0,26.4164848,46.9758873,3718.02637,1.0,27.3841972
8976.86914,1.0,27.3841972,1298.02002,1.0,11.3419447,1.0,3367.78076,1.0,13.3352156
9821.71777,469.758972,375.161896,2109.69116,1.0,34.9115219,1.0,7233.94238,1.0,72.9930191
9821.71777,2665.51636,294.272705,3023.2124,1.0,23.7137375,1.0,4332.30322,1.0,254.829712
9821.71777,938.980103,1.0,1445.96008,1.0,7.8438859,1.0,2864.38452,1.0,81.3123016
224.679031,69.7830658,144.596008,3554.52173,1.0,1.0,1.0,5186.13672,1.0,16.3999996
4067.94434,59.3522987,32.7812119,2689.59961,1.0,59.8885574,96.4661713,3367.78076,1.0,27.138998
3819.71655,130.974716,60.9756203,1876.88416,1.0,12.2982635,1.0,1382.37231,1.0,42.9351044
9821.71777,2147.98511,1.0,385.423004,1.0,179.434677,1.0,1286.39722,1.0,207.207886
4958.07031,1.0,237.137436,749.894226,1.0,13.5772724,1.0,2226.67212,1.0,32.196785
7773.65039,16.3999996,24.3623276,2226.67212,1.0,44.91008,1.0,3190.85034,1.0,14.0746469
2942.72705,15.3992672,23.0824184,1928.21899,1.0,34.2891159,1.0,3459.8916,1.0,20.720789
8505.25879,34.9115219,36.5174141,2206.73389,1.0,37.8551521,1.0,2916.37866,1.0,82.7882767
9821.71777,2525.47925,1.0,3995.41968,1.0,37.1802673,1.0,5186.13672,1.0,250.28653
9821.71777,302.321381,1826.91687,3219.67871,1.0,53.279789,1.0,3718.02637,1.0,37.8551521
9821.71777,38.8905258,1.0,2665.51636,1.0,1.0,1.0,2916.37866,1.0,18.4342327
9560.23926,1.0,121.881424,2267.09058,1.0,179.434677,1.0,3586.63916,1.0,1.0
1094.11401,21.6739235,122.982635,1567.87915,1.0,74.3179474,1.0,2502.86548,1.0,7.98626566
4031.52075,1.0,50.4806595,2864.38452,1.0,31.3396206,1.0,3105.89917,1.0,16.548172
250.28653,122.982635,52.3299141,3554.52173,1.0,1.0,1.0,4782.85791,2.16739225,20.720789
2167.39258,4.95806789,130.974716,2890.26465,1.0,5.98885489,1.0,2571.32153,1.0,6.55248833
9389.79688,5.09367561,91.3981628,3554.52173,1.0,1.0,1.0,4450.79443,1.0,5.09367561
2890.26465,1.0,228.757385,3248.76733,1.0,78.438858,1.0,2436.23291,1.0,20.1691456
4067.94434,10.6498566,33.6778069,2246.79028,1.0,1.0,1.0,3133.96289,1.0,22.8757324
2665.51636,4.74003172,57.2548866,2246.79028,1.0,31.0590038,1.0,1893.84204,1.0,12.0790091
6671.43115,1.0,28.1331787,1134.19458,3.13396215,1.0,1.0,2072.07886,1.0,9.64661694
5573.0625,8.73788452,168.485489,2350.14063,1.0,1.00903499,31.0590038,4179.20508,1.0,25.7132072
1103.99951,1.0,365.174164,3651.73999,1.0,1.0,1.0,1746.57605,1.0,10.5544958
3889.05176,23.0824184,226.709045,1910.95313,1.0,1.47220659,1.0,3554.52173,1.0,15.9633865
